"Sample.ID","address","Lab.code","Sampling.date","Sample_location","Street.No.","Vendor.No.","edge_case","Stall_corrected","Stall_corrected_merged","Sample.type","Sample.information","SARS.CoV.2.qPCR.result","Precise.location","FromHSM","isPositive","PCRPos","CT","SARS2.reads","Gallus.gallus","Anas.poecilorhyncha","Homo.sapiens","Columba.livia","Nyctereutes.procyonoides","Phasianus.colchicus","Canis.lupus","Ptyas.mucosa","Oryctolagus.cuniculus","Sus.scrofa","Ovis.orientalis","Rhizomys.pruinosus","Ctenopharyngodon.idella","Erinaceus.amurensis","Streptopelia.orientalis","Coturnix.japonica","Micropterus.punctulatus","Siniperca.knerii","Bos.taurus","Rattus.tanezumi","Tachysurus.fulvidraco","Felis.catus","Gallinula.chloropus","Blattella.germanica","Anser.albifrons","Naja.atra","Lepus.sinensis","Pseudorasbora.parva","Ruditapes.philippinarum","Carassius.auratus","Sinonovacula.constricta","Lepidoglyphus.destructor","Capra.hircus","Channa.argus","Mizuhopecten.yessoensis","Ictalurus.punctatus","Salmo.salar","Larimichthys.crocea","Muntiacus.reevesi","Arctonyx.collaris","Monopterus.albus","Andrias.davidianus","Marmota.himalayana","Blomia.tropicalis","Hystrix.brachyura","Ptyas.dhumnades","Penaeus.vannamei","Calliphora.chinghaiensis","Ctenocephalides.felis","Chlorocebus.sabaeus","Macrobrachium.nipponense","Silurus.meridionalis","Accipiter.gularis","Scophthalmus.maximus","Tyrophagus.putrescentiae","Uranoscopus.tosae","Myocastor.coypus","Portunus.trituberculatus","Neocaridina.denticulata","Sepia.officinalis","Liposcelis.decolor","Vulpes.vulpes","Scylla.olivacea","Harpadon.nehereus","Clogmia.albipunctata","Paramisgurnus.dabryanus","Pelodiscus.sinensis","Carpoglyphus.lactis","Strongyloides.venezuelensis","Vulpes.lagopus","Paguma.larvata","Ophichthys.cuchia","Pomacea.canaliculata","Melogale.moschata","Podiceps.cristatus","Abbottina.binhi","Luciobarbus.capito","Haliotis.discus","Lycodon.rufozonatus","Anadara.sativa","Periplaneta.americana","Blattella.bisignata","Mustela.sibirica","Liposcelis.entomophila","Haemaphysalis.flava","Hemibarbus.barbus","Macrobrachium.rosenbergii","Dermatophagoides.farinae","Epinephelus.fuscoguttatus","Epophthalmia.elegans","Alectryonella.plicatula","Pampus.echinogaster","Equus.caballus","Charybdis.japonica","Polyodon.spathula","Elopichthys.bambusa","Histiostoma.feroniarum","Micropercops.swinhonis","Pomacea.maculata","Meretrix.lusoria","Argopecten.irradians","Bubalus.carabanensis","Plodia.interpunctella","Lates.calcarifer","Trachinotus.ovatus","Botrylloides.leachii","Eriocheir.sinensis","Amphioctopus.marginatus","Aix.galericulata","Mytilus.chilensis","Buteo.buteo","Channa.gachua","Spirometra.ranarum","Mercenaria.mercenaria","Benthosema.pterotum","Rhodeus.sinensis","Oratosquilla.oratoria","Physella.acuta","Bubo.bubo","Cygnus.columbianus","Diploscapter.coronatus","Chortoglyphus.arcuatus","Toxocara.cati","Caridina.gracilipes","Bombyx.mori","Mytilus.coruscus","Alectoris.chukar","Eisenia.fetida","Bugula.neritina","Tyrophagus.longior","Bufo.tibetanus","Echinochasmus.japonicus","Coilia.nasus","Hystrix.indica","Atrina.pectinata","Eophileurus.chinensis","Elaphe.schrenckii","Scomberomorus.niphonius","Dasyhippus.barbipes","Rhinogobius.cliffordpopei","Hemiechinus.auritus","Rotaria.rotatoria","Metridium.senile","Oryzias.sinensis","Takifugu.obscurus","Trichiurus.haumela","Botaurus.stellaris","Rhizomys.sumatrensis","Jaydia.lineata","Babylonia.areolata","Metastrongylus.salmi","Galba.pervia","Accipiter.nisus","Reinhardtius.hippoglossoides","Hoplobatrachus.rugulosus","Monomorium.pharaonis","Rattus.tunneyi","Rattus.exulans","Scolopax.rusticola","Ascidiella.aspersa","Sitophilus.zeamais","Prochilodus.lineatus","Rhizomys.sinensis","Neoscona.nautica","Carpophilus.dimidiatus","Fulica.atra","Sinobdella.sinensis","Paracanthobrama.guichenoti","Lophius.litulon","Mauremys.megalocephala","Plectropomus.leopardus","Otocyon.megalotis","Columba.janthina","Periplaneta.fuliginosa","Glaucidium.cuculoides","Danio.albolineatus","Seriola.dumerili","Acanthopagrus.latus","Misgurnus.bipartitus","Parasitus.fimetorum","Vanellus.vanellus","Copsychus.saularis","Metapenaeopsis.dalei","Accipiter.virgatus","Channa.asiatica","Apis.cerana","Columba.hodgsonii","Protaetia.brevitarsis","Channa.lucius","Pseudolaubuca.sinensis","Read_pairs_after_trimming","spots","mtResults","isSeq","seqPos","PCRSeqPos","isPos","nbSeq","positivity"
"Env_0011","West|4|26","A11","2020-01-01","West","4","26","","West|4|26","West|4|26","Environmental swab","Water in fishbowl","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0012","West|4|26","A12","2020-01-01","West","4","26","","West|4|26","West|4|26","Environmental swab","Surface of mushroom","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0013","West|4|26","A13","2020-01-01","West","4","26","","West|4|26","West|4|26","Environmental swab","Surface of food","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0014","West|4|26","A14","2020-01-01","West","4","26","","West|4|26","West|4|26","Environmental swab","Surface of packing bag for hairtail","Positive",1,TRUE,1,1,"36.42",2,10,4,6,20,0,0,0,0,0,0,0,0,21179,0,0,0,4,8,0,0,1133,0,24,0,0,0,0,12,0,86,0,0,0,50,0,11,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106393221,112376679,1,1,1,2,TRUE,3,"PCR1_seq1"
"Env_0015","West|4|26","A15","2020-01-01","West","4","26","","West|4|26","West|4|26","Environmental swab","Surface of the door","Positive",1,TRUE,1,1,"35.51",83,24,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,14,0,29,0,0,0,106,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6297564,62739972,1,1,1,2,TRUE,3,"PCR1_seq1"
"Env_0016","West|7|15-17","A16","2020-01-01","West","7","15-17","","West|7|15-17","West|7|15-17","Environmental swab","Surface of food","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0017","West|7|15-17","A17","2020-01-01","West","7","15-17","","West|7|15-17","West|7|15-17","Environmental swab","Package of aquatic product","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0018","West|7|15-17","A18","2020-01-01","West","7","15-17","","West|7|15-17","West|7|15-17","Environmental swab","Shoe covers and soles","Positive",1,TRUE,1,1,"33.79",102,167,88,850,45,0,0,6,3,5,38,186,0,142,0,0,10,22,22,84,0,14,6,0,0,0,0,0,19,389,87,3,0,32,5,5,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,0,127,0,0,0,28,0,0,0,24,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,3,0,3,0,0,45,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,152435643,156417687,1,1,1,2,TRUE,3,"PCR1_seq1"
"Env_0019","West|7|15-17","A19","2020-01-01","West","7","15-17","","West|7|15-17","West|7|15-17","Environmental swab","Basket","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0020","West|7|15-17","A20","2020-01-01","West","7","15-17","","West|7|15-17","West|7|15-17","Environmental swab","Gloves","Positive",1,TRUE,1,1,"32.48",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73700199,75309132,1,1,1,2,TRUE,3,"PCR1_seq1"
"Env_0021","West|7|15-17","A21","2020-01-01","West","7","15-17","","West|7|15-17","West|7|15-17","Environmental swab","Wall","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0022","West|7|15-17","A22","2020-01-01","West","7","15-17","","West|7|15-17","West|7|15-17","Environmental swab","Cart","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0023","West|7|5-7","A23","2020-01-01","West","7","5-7","","West|7|5-7","West|7|5-7","Environmental swab","Surface of packing bag","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0024","West|7|5-7","A24","2020-01-01","West","7","5-7","","West|7|5-7","West|7|5-7","Environmental swab","Wall","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0025","West|7|5-7","A25","2020-01-01","West","7","5-7","","West|7|5-7","West|7|5-7","Environmental swab","Scale","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0026","West|7|5-7","A26","2020-01-01","West","7","5-7","","West|7|5-7","West|7|5-7","Environmental swab","Surface of the door","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0027","West|7|5-7","A27","2020-01-01","West","7","5-7","","West|7|5-7","West|7|5-7","Environmental swab","Basket (beer)","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
"Env_0028","West|7|23","A28","2020-01-01","West","7","23","","West|7|23","West|7|23","Environmental swab","Fishbow","Negative",1,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,"PCR0_seqNA"
